new_text,new_label
"['اعرضلي', 'طلباتي']","['show', 'order']"
"['ايه', 'الاوردر']","['late', 'order']"
"['شوف', 'منيو']","['show', 'Menu']"
['ساندوتش'],['ItemName']
"['اشوف', 'الكارت']","['show', 'card']"
['الاوردر'],['order']
['الحجم'],['itemSize']
"['الغي', 'تشيكن']","['cancel', 'ItemName']"
['الاوردر'],['order']
['رقم'],['phone_number']
['الاوردر'],['order']
"['اضيف', 'العنوان']","['add', 'address']"
"['عنوان', 'البيت']","['address', 'address']"
['الاوردر'],['order']
"['اللغة', 'الانجليزية']","['Language', 'Language']"
['عنوان'],['address']
['احذف'],['delete']
"['الطلبات', 'السابقة']","['order', 'previous']"
"['مع', 'كبير']","['add', 'itemSize']"
"['هاخد', 'مع']","['show', 'add']"
"['غير', 'العنوان']","['change', 'address']"
"['عايزة', 'اغير']","['show', 'change']"
['احذف'],['delete']
"['رقم', 'هاتفى', 'الجوال']","['phone_number', 'phone_number', 'phone_number']"
"['الاوردر', 'مجاش', 'لحد', 'دلوقتى', 'ايه']","['order', 'late', 'late', 'late', 'late']"
"['تغيير', 'البيانات']","['change', 'update_data']"
['الاوردر'],['order']
"['اشوف', 'الاوردرات', 'طلبتها', 'قبل']","['show', 'order', 'order', 'previous']"
"['اشوف', 'منيو']","['show', 'Menu']"
"['اغير', 'رقم', 'الموبايل']","['change', 'phone_number', 'phone_number']"
"['قائمة', 'البيانات']","['Menu', 'update_data']"
"['اشوف', 'الاوردر']","['show', 'order']"
"['اعدل', 'رقم', 'هاتفى', 'للرقم']","['edit', 'phone_number', 'phone_number', 'phone_number']"
"['احط', 'رقم']","['add', 'phone_number']"
['البيانات'],['update_data']
"['الاوردرات', 'السابقة']","['order', 'previous']"
['الكارت'],['card']
"['تشيكن', 'ساندوتش']","['ItemName', 'ItemName']"
['قائمة'],['Menu']
['اوردر'],['order']
['ميل'],['ItemName']
"['منيو', 'الاطباق']","['Menu', 'Menu']"
['اللغة'],['Language']
"['ايه', 'رقم', 'الاوردر']","['late', 'phone_number', 'order']"
['العنوان'],['address']
"['عايزة', 'الطلبات']","['show', 'order']"
['2'],['item_number']
['اروح'],['show']
['العنوان'],['address']
['اتنين'],['item_number']
"['الحجم', 'الكبير']","['itemSize', 'itemSize']"
['قائمة'],['Menu']
['اوردر'],['order']
['الغي'],['cancel']
"['اشوف', 'طلبتها']","['show', 'order']"
['مع'],['add']
"['عايزة', 'عنوان', 'البيت']","['show', 'address', 'address']"
"['3', 'بيتزا', 'كبير']","['item_number', 'ItemName', 'itemSize']"
['العنوان'],['address']
"['عايزة', 'اشوف', 'الكارت']","['show', 'show', 'card']"
['مع'],['add']
['اوردر'],['order']
"['اشوف', 'الاوردرات']","['show', 'order']"
"['عايزة', 'احذف']","['show', 'delete']"
"['اعرف', 'الاوردر']","['show', 'order']"
"['اشوف', 'منيو']","['show', 'Menu']"
['قديش'],['show']
['الكارت'],['card']
['منيو'],['Menu']
"['اشوف', 'الطلبات', 'السابقة']","['show', 'order', 'previous']"
['كبير'],['itemSize']
"['شوف', 'منيو']","['show', 'Menu']"
"['اوردراتي', 'السابقة']","['order', 'previous']"
"['تفرجيني', 'قائمة', 'الطعام']","['show', 'Menu', 'Menu']"
"['2', 'ساندوتش']","['item_number', 'ItemName']"
['الكارت'],['card']
['احذف'],['delete']
['وريني'],['show']
"['رقم', 'للرقم']","['phone_number', 'phone_number']"
['ايه'],['late']
"['امسح', 'العنوان']","['delete', 'address']"
"['احذف', 'عنوان', 'البيت']","['delete', 'address', 'address']"
['الاوردر'],['order']
['الاوردر'],['order']
"['شوف', 'منيو']","['show', 'Menu']"
['العنوان'],['address']
"['اعرف', 'ايه']","['show', 'late']"
['الاوردر'],['order']
['اعدل'],['edit']
"['عايزة', 'اضيف']","['show', 'add']"
"['وقت', 'اد', 'ايه', 'الاوردر']","['late', 'late', 'late', 'order']"
"['اعرضلي', 'الاوردرات', 'القديمة']","['show', 'order', 'previous']"
['تبديل'],['edit']
"['2', 'تشيكن', 'سيزر']","['item_number', 'ItemName', 'ItemName']"
['الحجم'],['itemSize']
['عنواني'],['address']
['عايزة'],['show']
"['الاوردر', 'لحد']","['order', 'late']"
['كبير'],['itemSize']
"['رقم', 'للحين']","['phone_number', 'late']"
['منيو'],['Menu']
['منيو'],['Menu']
"['هاخد', '3', 'سلطة', 'كبيرة']","['show', 'item_number', 'ItemName', 'itemSize']"
['مع'],['add']
"['اشوف', 'اوردراتي']","['show', 'order']"
"['عنوان', 'البيت']","['address', 'address']"
['الاوردر'],['order']
"['اضيف', 'العنوان']","['add', 'address']"
['القائمة'],['Menu']
"['شوف', 'الاوردرات', 'السابقة']","['show', 'order', 'previous']"
['كبير'],['itemSize']
"['اللغة', 'الانجليزية']","['Language', 'Language']"
"['اشوف', 'الاوردرات']","['show', 'order']"
['ماوصل'],['late']
"['الغي', 'العنوان']","['cancel', 'address']"
"['احدث', 'العنوان']","['update_data', 'address']"
"['عايزة', 'الاوردر']","['show', 'order']"
['ميل'],['ItemName']
['كبير'],['itemSize']
"['غير', 'البيانات']","['change', 'update_data']"
"['2', 'سلطة', 'كبيرة', 'بدون']","['item_number', 'ItemName', 'itemSize', 'Exclude']"
"['اشوف', 'الكارت']","['show', 'card']"
['ماوصل'],['late']
['مع'],['add']
['رقم'],['phone_number']
"['اد', 'ايه']","['late', 'late']"
['العنوان'],['address']
"['اتنين', 'بصل']","['item_number', 'Exclude']"
['اعرف'],['show']
['اشوف'],['show']
"['قائمة', 'الطعام']","['Menu', 'Menu']"
"['اعرف', 'الفاتورة']","['show', 'invoice']"
"['تفرجيني', 'الطعام']","['show', 'Menu']"
"['اغير', 'اللغة']","['change', 'Language']"
['عايزة'],['show']
['كام'],['invoice']
"['عايزة', 'اعرف', 'الاوردر', 'وقت', 'ايه']","['show', 'show', 'order', 'late', 'late']"
"['عايزة', 'قائمة', 'تغيير', 'البيانات']","['show', 'Menu', 'change', 'update_data']"
"['اللغة', 'الانجليزية']","['Language', 'Language']"
"['عايزة', 'اشوف', 'الطلبات']","['show', 'show', 'order']"
['شوف'],['show']
"['بيتزا', 'مع']","['ItemName', 'add']"
['مع'],['add']
['الاوردر'],['order']
['عايزة'],['show']
['رقم'],['phone_number']
['اللغة'],['Language']
"['شوف', 'المنيو']","['show', 'Menu']"
['العنوان'],['address']
['العنوان'],['address']
"['تشيكن', 'ساندوتش']","['ItemName', 'ItemName']"
"['وريني', 'طلباتي', 'السابقة']","['show', 'order', 'previous']"
"['غير', 'لغة']","['change', 'Language']"
"['عايزة', 'الحجم', 'الكبير']","['show', 'itemSize', 'itemSize']"
"['اشوف', 'الاوردر']","['show', 'order']"
"['عنوان', 'البيت']","['address', 'address']"
['اغير'],['change']
['اضيف'],['add']
"['اغير', 'رقم']","['change', 'phone_number']"
['اعرف'],['show']
"['اشوف', 'منيو']","['show', 'Menu']"
['نظره'],['show']
"['عايزة', 'قبل']","['show', 'previous']"
"['قائمة', 'تغيير', 'البيانات']","['Menu', 'change', 'update_data']"
"['تفرجيني', 'الاوردرات', 'السابقة']","['show', 'order', 'previous']"
['المنيو'],['Menu']
"['اغير', 'رقم']","['change', 'phone_number']"
['المنيو'],['Menu']
"['اسجل', 'عنواني']","['update_data', 'address']"
"['عايزة', 'الغي', 'العنوان']","['show', 'cancel', 'address']"
['الكارت'],['card']
['بدون'],['Exclude']
['اعرف'],['show']
['اوردر'],['order']
"['اشوف', 'منيو', 'سوبريم']","['show', 'Menu', 'ItemName']"
"['تبعتلي', 'الطعام']","['show', 'Menu']"
['2'],['item_number']
"['وريني', 'الاوردرات', 'القديمة']","['show', 'order', 'previous']"
"['اسجل', 'عنواني']","['update_data', 'address']"
"['اسجل', 'عنوان']","['update_data', 'address']"
"['عايزة', 'عنوان', 'البيت']","['show', 'address', 'address']"
"['عايزة', 'اضيف']","['show', 'add']"
['الغي'],['cancel']
"['الاشياء', 'طلبتها']","['order', 'order']"
"['اعرضلي', 'منيو']","['show', 'Menu']"
"['غير', 'رقم', 'الموبايل']","['change', 'phone_number', 'phone_number']"
"['شوف', 'الاوردر']","['show', 'order']"
"['عايزة', 'امسح', 'تشيكن', 'ميل']","['show', 'delete', 'ItemName', 'ItemName']"
['رقم'],['phone_number']
"['اشوف', 'قائمة', 'الطعام']","['show', 'Menu', 'Menu']"
"['اغير', 'رقم', 'الموبايل']","['change', 'phone_number', 'phone_number']"
['الحجم'],['itemSize']
"['تغيير', 'رقم', 'الجوال']","['change', 'phone_number', 'phone_number']"
"['شوف', 'منيو']","['show', 'Menu']"
"['تبديل', 'رقم']","['edit', 'phone_number']"
['اوردر'],['order']
['بياناتي'],['update_data']
['الغي'],['cancel']
['كام'],['invoice']
"['شوف', 'الطلبات', 'طلبتها']","['show', 'order', 'order']"
['رقم'],['phone_number']
"['عنوان', 'البيت']","['address', 'address']"
"['غير', 'رقم']","['change', 'phone_number']"
"['3', 'مع']","['item_number', 'add']"
"['اشوف', 'الكارت']","['show', 'card']"
['مع'],['add']
['عنوان'],['address']
"['وريني', 'الاوردر']","['show', 'order']"
['العنوان'],['address']
['الغي'],['cancel']
['البيانات'],['update_data']
['2'],['item_number']
['مع'],['add']
['مع'],['add']
['رقم'],['phone_number']
"['غير', 'البيانات']","['change', 'update_data']"
['ساندوتش'],['ItemName']
"['دلوقتي', 'عايزة', 'اضيف', 'رقم', 'ايه']","['late', 'show', 'add', 'phone_number', 'late']"
"['اشوف', 'الاوردر']","['show', 'order']"
"['عايزة', 'احدث', 'عنوان', 'البيت']","['show', 'update_data', 'address', 'address']"
"['عايزة', 'اعدل']","['show', 'edit']"
"['عايزة', 'اشوف', 'الطلبات', 'القديمة']","['show', 'show', 'order', 'previous']"
"['عايزة', 'اشوف', 'الاوردر']","['show', 'show', 'order']"
"['دلوقتي', 'اضيف', 'رقم']","['late', 'add', 'phone_number']"
['اشوف'],['show']
"['اعدل', 'رقم']","['edit', 'phone_number']"
['الاوردر'],['order']
"['5', 'كبير']","['item_number', 'itemSize']"
['كبيرة'],['itemSize']
"['تفرجيني', 'الفاتورة']","['show', 'invoice']"
['غير'],['change']
['الاوردر'],['order']
['بيتزا'],['ItemName']
"['اعرضلي', 'الاوردر']","['show', 'order']"
"['رقم', 'للرقم', 'للرقم']","['phone_number', 'phone_number', 'phone_number']"
"['هاخد', '2', 'بيتزا']","['show', 'item_number', 'ItemName']"
"['عايزة', 'قائمة', 'البيانات']","['show', 'Menu', 'update_data']"
['الاوردر'],['order']
['اعرف'],['show']
"['الاوردر', '2']","['order', 'item_number']"
['للرقم'],['phone_number']
"['قائمة', 'الطعام']","['Menu', 'Menu']"
['عنوان'],['address']
['الغي'],['cancel']
"['عنوان', 'البيت']","['address', 'address']"
"['عايزة', 'اللغة', 'الانجليزية']","['show', 'Language', 'Language']"
"['الفاتورة', 'كام']","['invoice', 'invoice']"
"['اغير', 'اللغة']","['change', 'Language']"
"['3', 'تشيكن']","['item_number', 'ItemName']"
['العنوان'],['address']
['مع'],['add']
"['عنوان', 'البيت']","['address', 'address']"
"['قائمة', 'البيانات']","['Menu', 'update_data']"
['الطلبات'],['order']
"['عايزة', 'اغير']","['show', 'change']"
"['اد', 'ايه']","['late', 'late']"
['الاوردر'],['order']
['المنيو'],['Menu']
"['اضيف', 'عنواني']","['add', 'address']"
"['اروح', 'القائمة']","['show', 'Menu']"
['عايزة'],['show']
['الاوردر'],['order']
['رقم'],['phone_number']
"['اشوف', 'اوردراتي']","['show', 'order']"
"['احط', 'عنواني']","['add', 'address']"
"['الطلبات', 'السابقة']","['order', 'previous']"
"['شوف', 'الكارت']","['show', 'card']"
['مع'],['add']
['صغيرة'],['itemSize']
"['الغي', 'عنواني']","['cancel', 'address']"
['احذف'],['delete']
['تغيير'],['change']
"['2', 'ساندوتش', 'تشيكن']","['item_number', 'ItemName', 'ItemName']"
"['اسجل', 'عنواني']","['update_data', 'address']"
"['اشوف', 'القائمة']","['show', 'Menu']"
['مع'],['add']
['غير'],['change']
"['اعرضلي', 'الاوردر']","['show', 'order']"
['منيو'],['Menu']
"['احذف', 'عنوان', 'البيت']","['delete', 'address', 'address']"
['اوردر'],['order']
['عنوان'],['address']
"['ايه', 'المنيو']","['late', 'Menu']"
"['اغير', 'عنواني']","['change', 'address']"
['كام'],['invoice']
"['الغي', 'العنوان']","['cancel', 'address']"
"['عايزة', 'مع']","['show', 'add']"
"['الاوردر', '3']","['order', 'item_number']"
['تغيرلي'],['change']
"['حذف', 'الجوال']","['delete', 'phone_number']"
['وقت'],['late']
